Date,Open,High,Low,Close,Adjusted_close,Volume
2018-03-16,30.1547,30.8606,29.9536,30.7917,30.7917,197838
2018-03-19,31.062,31.8078,30.1387,30.5991,30.5991,119687
2018-03-20,30.6738,32.4005,30.1859,31.2855,31.2855,166240
2018-03-21,31.5165,31.5887,29.5343,30.0639,30.0639,103099
2018-03-22,29.4681,31.0148,29.1989,30.6742,30.6742,78073
2018-03-23,31.1082,31.1448,30.7987,30.8718,30.8718,163482
2018-03-26,31.2777,31.3432,31.0825,31.3293,31.3293,247050
2018-03-27,31.3645,31.52,29.9673,30.4211,30.4211,326852
2018-03-28,30.5746,32.0641,29.504,31.482,31.482,135028
2018-03-29,31.6199,31.6379,31.336,31.4709,31.4709,160936
2018-03-30,31.4339,33.1582,31.1256,32.788,32.788,111919
2018-04-02,32.4392,33.7712,32.1896,33.5505,33.5505,133607
2018-04-03,33.2394,35.3058,32.8979,35.2382,35.2382,119279
2018-04-04,35.6847,37.4626,35.3001,36.9291,36.9291,169397
2018-04-05,37.0057,38.3419,36.6578,37.7973,37.7973,222365
2018-04-06,37.6639,38.7714,36.0494,36.3309,36.3309,103496
2018-04-09,36.0057,37.4444,36.0049,36.4012,36.4012,160385
2018-04-10,36.1526,36.4907,35.4779,35.9088,35.9088,284492
2018-04-11,35.8078,36.4139,33.6574,34.0416,34.0416,114474
2018-04-12,34.0266,34.2582,33.7539,33.7816,33.7816,323350
2018-04-13,33.7021,34.2648,33.1745,33.4855,33.4855,220137
2018-04-16,33.2753,35.2202,31.8506,35.097,35.097,135159
2018-04-17,35.1088,35.495,34.7679,34.8596,34.8596,124250
2018-04-18,34.4831,34.6779,33.8625,34.1725,34.1725,114571
2018-04-19,34.8032,35.4408,33.7146,33.7248,33.7248,145948
2018-04-20,33.6217,34.504,33.3577,34.2611,34.2611,184901
2018-04-23,33.6654,34.1707,32.9974,33.2861,33.2861,144221
2018-04-24,33.0553,33.7919,32.5221,33.4628,33.4628,452795
2018-04-25,33.5716,34.0082,32.9871,33.4775,33.4775,85616
2018-04-26,33.5957,33.7257,31.7244,32.2924,32.2924,299470
2018-04-27,32.2826,32.513,31.3452,31.6023,31.6023,75480
2018-04-30,31.1426,31.3956,30.3957,30.6458,30.6458,186695
2018-05-01,30.7794,30.8095,29.6862,29.8394,29.8394,143251
2018-05-02,29.7863,31.1205,29.2652,31.1173,31.1173,128766
2018-05-03,30.8698,31.5343,30.0866,30.7355,30.7355,83864
2018-05-04,30.7492,31.374,30.2749,30.9024,30.9024,140345
2018-05-07,30.3921,31.1724,30.1854,31.0581,31.0581,152527
2018-05-08,30.3057,31.0177,29.211,30.7309,30.7309,80771
2018-05-09,30.8892,32.2526,30.0647,32.162,32.162,173122
2018-05-10,32.3194,32.362,31.0919,31.255,31.255,110469
2018-05-11,31.5831,32.9064,31.0207,31.6514,31.6514,131549
2018-05-14,32.0284,32.2142,29.6143,30.0599,30.0599,164490
2018-05-15,29.9128,30.2842,29.3242,30.1369,30.1369,162377
2018-05-16,30.0967,30.2652,29.251,29.6305,29.6305,241437
2018-05-17,29.4721,29.923,28.8438,28.8954,28.8954,202655
2018-05-18,28.9632,30.1239,28.9086,29.7453,29.7453,366442
2018-05-21,30.0387,30.2758,29.3234,29.4842,29.4842,244918
2018-05-22,29.4515,30.0202,29.2606,29.8491,29.8491,121476
2018-05-23,29.9017,30.8734,29.8418,30.5852,30.5852,230944
2018-05-24,31.0274,31.0915,30.2114,30.423,30.423,149489
2018-05-25,30.4782,30.9109,30.4511,30.6879,30.6879,325707
2018-05-28,30.8652,31.0934,30.2345,30.5498,30.5498,88634
2018-05-29,30.4946,31.0933,29.2234,29.6712,29.6712,164872
2018-05-30,30.1488,30.4144,28.0388,28.5234,28.5234,197386
2018-05-31,28.7285,30.063,28.0599,29.004,29.004,202909
2018-06-01,28.6288,29.0498,28.2841,28.6371,28.6371,172978
2018-06-04,28.7152,29.5906,28.6743,29.4336,29.4336,204770
2018-06-05,29.4016,30.9641,29.2582,30.6937,30.6937,214368
2018-06-06,30.8289,32.5693,30.7477,32.2427,32.2427,176563
2018-06-07,32.3043,33.0721,31.6587,32.8317,32.8317,146177
2018-06-08,33.4254,34.6858,30.4278,30.7892,30.7892,380833
2018-06-11,30.907,31.2545,30.3445,30.4247,30.4247,181108
2018-06-12,30.8575,31.4564,29.4274,30.0273,30.0273,219559
2018-06-13,29.9566,30.3438,28.5135,29.176,29.176,124705
2018-06-14,29.0496,29.4501,28.0767,28.7855,28.7855,371555
2018-06-15,28.9442,29.5265,28.2516,29.0995,29.0995,119321
2018-06-18,28.9606,29.1864,28.6703,29.0091,29.0091,92253
2018-06-19,28.5193,28.8685,27.594,27.6697,27.6697,145402
2018-06-20,27.4207,27.5259,27.2048,27.3908,27.3908,166786
2018-06-21,27.1367,27.987,26.9084,27.6876,27.6876,225250
2018-06-22,28.2308,28.311,27.443,27.6392,27.6392,89916
2018-06-25,27.2857,29.3039,27.1724,29.1758,29.1758,307174
2018-06-26,29.0305,29.071,28.3386,28.5976,28.5976,250220
2018-06-27,29.4186,29.4305,27.1777,27.5548,27.5548,121268
2018-06-28,28.0321,28.1464,27.7142,28.0693,28.0693,165780
2018-06-29,28.2006,29.4515,27.7915,29.4482,29.4482,74441
2018-07-02,29.2209,30.28,28.9854,29.9365,29.9365,98755
2018-07-03,29.987,30.6762,29.7354,30.1215,30.1215,270367
2018-07-05,30.3632,31.0267,30.0497,30.9101,30.9101,197408
2018-07-06,30.7996,31.793,30.7934,31.0897,31.0897,231007
2018-07-09,31.0685,31.3124,30.1284,30.8554,30.8554,131866
2018-07-10,30.6193,31.7849,30.5678,31.4018,31.4018,135769
2018-07-11,31.2368,31.2478,29.7041,29.8285,29.8285,190196
2018-07-12,29.5519,29.6353,29.199,29.4809,29.4809,145004
2018-07-13,29.7116,29.9986,29.491,29.774,29.774,169028
2018-07-16,29.7729,31.5865,29.4693,30.8722,30.8722,156696
2018-07-17,30.9223,31.4856,29.5392,30.0812,30.0812,145042
2018-07-18,30.5994,30.9984,29.145,29.7445,29.7445,341515
2018-07-19,29.557,30.1189,29.0769,29.1819,29.1819,186871
2018-07-20,28.9115,29.6095,28.1202,29.5532,29.5532,150454
2018-07-23,29.7273,30.4506,28.5073,28.6757,28.6757,181581
2018-07-24,28.2968,30.2784,27.695,29.8538,29.8538,106436
2018-07-25,29.6598,29.8844,29.3172,29.616,29.616,157222
2018-07-26,30.2069,30.8765,27.9848,28.2898,28.2898,186987
2018-07-27,28.062,29.1299,27.8523,28.8967,28.8967,69054
2018-07-30,29.5352,29.7976,29.3391,29.7652,29.7652,245921
2018-07-31,29.6539,30.6771,28.6138,30.0011,30.0011,223338
2018-08-01,30.6806,31.3683,30.1611,30.1718,30.1718,156698
2018-08-02,30.2271,30.4982,28.2653,28.5788,28.5788,90363
2018-08-03,29.0142,29.0244,28.3375,28.4225,28.4225,137903
2018-08-06,28.0812,29.6884,27.8406,28.4978,28.4978,87675
2018-08-07,28.4927,30.5924,28.3841,30.3467,30.3467,156326
2018-08-08,30.6528,31.4599,29.1259,29.5013,29.5013,212735
2018-08-09,29.3625,31.0885,29.162,30.9991,30.9991,232661
2018-08-10,31.5805,32.0818,30.137,30.7546,30.7546,321000
2018-08-13,30.7523,32.6734,30.2236,32.5551,32.5551,172809
2018-08-14,32.8864,33.4576,32.279,33.0892,33.0892,466441
2018-08-15,32.9322,33.0038,31.227,31.7524,31.7524,196190
2018-08-16,31.8618,32.0138,30.221,31.2987,31.2987,238290
2018-08-17,31.3287,31.384,30.8176,31.3227,31.3227,106224
2018-08-20,31.0259,31.6262,30.0024,30.1548,30.1548,141914
2018-08-21,29.8156,31.6413,29.3967,31.219,31.219,158078
2018-08-22,31.3069,31.5273,29.9603,30.4646,30.4646,329187
2018-08-23,30.7061,32.8402,30.4515,31.913,31.913,150576
2018-08-24,31.5704,33.5388,30.8592,32.9153,32.9153,169635
2018-08-27,32.227,32.4841,31.9635,32.447,32.447,207722
2018-08-28,32.7793,33.4199,32.2759,32.5491,32.5491,181778
2018-08-29,32.4912,33.6803,32.2899,33.3505,33.3505,89000
2018-08-30,33.141,34.6531,32.8812,34.1507,34.1507,234254
2018-08-31,33.8875,36.0133,33.5377,35.6164,35.6164,92579
2018-09-03,35.7112,38.2961,35.6001,36.9443,36.9443,323032
2018-09-04,37.1839,37.4803,36.5183,36.8758,36.8758,234365
2018-09-05,37.1246,37.1368,35.5121,36.1496,36.1496,149962
2018-09-06,36.1286,37.9719,34.6861,37.3407,37.3407,178054
2018-09-07,36.8627,39.2032,36.3403,38.8412,38.8412,144653
2018-09-10,38.3204,39.26,37.1277,37.6023,37.6023,184491
2018-09-11,37.2617,39.0075,36.7331,38.4547,38.4547,173748
2018-09-12,38.3756,38.5085,37.1658,37.2048,37.2048,295924
2018-09-13,37.1596,37.9732,36.6456,37.924,37.924,186023
2018-09-14,38.2156,40.4566,37.4432,40.1797,40.1797,148513
2018-09-17,40.7894,40.8349,39.9582,40.7817,40.7817,167000
2018-09-18,40.4632,44.0555,40.2224,42.4045,42.4045,196533
2018-09-19,42.7457,43.6549,42.2575,42.7854,42.7854,232942
2018-09-20,43.9263,44.7177,41.2057,41.7772,41.7772,173543
2018-09-21,41.3562,43.5135,41.0708,43.0855,43.0855,171127
2018-09-24,43.224,44.8086,43.0388,44.1043,44.1043,174172
2018-09-25,43.7719,44.0443,42.4608,43.4344,43.4344,160349
2018-09-26,43.3906,44.3044,40.7912,42.3922,42.3922,179819
2018-09-27,41.5864,41.9968,40.317,40.7241,40.7241,162786
2018-09-28,40.9298,40.9624,38.8841,39.2561,39.2561,86181
2018-10-01,39.3014,39.4669,37.8253,38.4985,38.4985,82703
2018-10-02,38.0834,39.1726,37.9152,38.745,38.745,88296
2018-10-03,39.5735,40.0546,39.1211,39.8131,39.8131,99822
2018-10-04,40.1374,41.3569,37.4528,37.7877,37.7877,92953
2018-10-05,38.1843,39.1498,35.3413,36.1193,36.1193,92315
2018-10-08,35.8637,37.8859,35.0041,37.275,37.275,137670
2018-10-09,38.0054,38.1299,35.4344,36.4672,36.4672,311393
2018-10-10,36.3081,37.1736,35.2919,35.7555,35.7555,138309
2018-10-11,35.7764,36.6596,35.7068,36.1453,36.1453,131496
2018-10-12,36.6974,37.8121,35.5117,37.5958,37.5958,115318
2018-10-15,37.6815,37.9296,36.8934,37.4693,37.4693,142588
2018-10-16,37.8736,38.6942,37.065,38.2853,38.2853,270055
2018-10-17,38.1035,39.1607,37.7184,38.0211,38.0211,73073
2018-10-18,37.8419,38.2799,37.4253,37.9083,37.9083,131240
2018-10-19,37.6272,38.8046,35.671,36.2651,36.2651,393998
2018-10-22,36.9375,38.0053,34.6863,35.5456,35.5456,250227
2018-10-23,34.9638,36.6947,34.1467,35.7093,35.7093,277975
2018-10-24,35.5408,36.1199,35.098,35.9633,35.9633,101645
2018-10-25,36.2595,37.757,36.0801,37.4489,37.4489,143546
2018-10-26,37.7165,38.0967,36.9672,38.053,38.053,333880
2018-10-29,37.7549,38.111,37.3541,38.1017,38.1017,153694
2018-10-30,38.162,38.2615,37.6751,37.7243,37.7243,199401
2018-10-31,38.089,38.4139,37.2006,38.2854,38.2854,108563
2018-11-01,38.3063,38.4967,36.0111,36.9039,36.9039,135991
2018-11-02,35.9111,39.4364,35.1134,39.2959,39.2959,235976
2018-11-05,39.3323,40.2568,35.8342,36.6005,36.6005,150357
2018-11-06,36.1626,37.9353,35.743,37.1478,37.1478,339038
2018-11-07,37.0734,37.592,35.8623,37.0258,37.0258,110750
2018-11-08,36.1439,41.0244,35.9801,39.9642,39.9642,261218
2018-11-09,39.9393,40.0974,39.171,39.6303,39.6303,93947
2018-11-12,39.6331,40.7452,39.2538,40.0446,40.0446,104022
2018-11-13,39.6782,40.1108,39.1592,39.8673,39.8673,209790
2018-11-14,39.6676,40.1979,38.6114,38.6437,38.6437,129341
2018-11-15,38.5112,39.5793,38.1015,39.1383,39.1383,230998
2018-11-16,39.7138,39.9775,37.9382,39.1928,39.1928,90024
2018-11-19,38.7525,38.9265,36.4709,37.38,37.38,116096
2018-11-20,37.0279,37.3266,36.1575,36.7008,36.7008,105137
2018-11-21,36.6966,37.8538,36.1373,37.5247,37.5247,135863
2018-11-22,36.9228,38.8459,36.7184,38.6749,38.6749,214907
2018-11-23,39.2887,39.6144,37.9162,38.4525,38.4525,78313
2018-11-26,39.2616,39.7294,38.526,38.7389,38.7389,263630
2018-11-27,39.1281,39.8429,38.0893,38.3742,38.3742,188804
2018-11-28,37.9595,38.9205,37.4323,38.5276,38.5276,178628
2018-11-29,39.2048,39.9191,38.562,38.6677,38.6677,118576
2018-11-30,38.3733,39.7577,37.6801,39.4922,39.4922,236589
2018-12-03,39.1414,40.1175,37.8868,38.2719,38.2719,327454
2018-12-04,37.9314,40.6341,37.7663,39.8765,39.8765,256181
2018-12-05,39.5883,40.408,39.0249,39.8751,39.8751,208547
2018-12-06,39.9919,41.1932,39.7132,40.6269,40.6269,273205
2018-12-07,40.6688,41.5532,40.453,40.4535,40.4535,155220
2018-12-10,40.3047,40.4054,38.6484,38.8838,38.8838,206282
2018-12-11,38.8421,39.6106,38.1884,38.7516,38.7516,325597
2018-12-12,38.4204,39.4712,37.8168,38.9847,38.9847,301192
2018-12-13,39.1659,39.9357,36.7783,38.0711,38.0711,157782
2018-12-14,37.8684,38.562,36.2345,36.6476,36.6476,248394
2018-12-17,37.471,38.2155,36.4404,36.5351,36.5351,181930
2018-12-18,36.1906,36.9596,36.0504,36.9066,36.9066,159437
2018-12-19,37.0084,38.0082,34.8678,34.942,34.942,135689
2018-12-20,34.7994,34.9272,33.746,34.3567,34.3567,186445
2018-12-21,34.1365,34.9033,33.7236,34.855,34.855,129511
2018-12-24,35.3956,35.49,34.9056,35.0474,35.0474,136674
2018-12-26,34.623,35.4319,33.0574,33.1962,33.1962,71255
2018-12-27,33.4855,34.0119,32.2556,32.465,32.465,179153
2018-12-28,32.7668,33.7197,31.5633,33.2015,33.2015,192314
2018-12-31,32.857,35.006,31.024,34.2165,34.2165,111036
2019-01-02,34.1795,35.8442,34.0474,35.7932,35.7932,103995
2019-01-03,35.512,37.1198,34.457,36.6075,36.6075,98732
2019-01-04,36.4892,37.6738,36.4015,36.4063,36.4063,195356
2019-01-07,36.9581,37.7621,35.8226,37.3041,37.3041,151108
2019-01-08,37.2074,37.8557,35.9993,36.5414,36.5414,153289
2019-01-09,36.6799,36.7452,36.0734,36.3617,36.3617,150505
2019-01-10,36.1639,36.723,34.3512,34.6121,34.6121,103088
2019-01-11,35.0724,35.2763,33.9999,34.0721,34.0721,176915
2019-01-14,34.1997,36.9763,33.8464,36.5873,36.5873,193775
2019-01-15,36.1105,37.5498,35.9888,36.9727,36.9727,185878
2019-01-16,37.1149,38.998,36.1012,38.3571,38.3571,89351
2019-01-17,38.2298,38.671,36.7574,37.0521,37.0521,369203
2019-01-18,37.0737,37.9338,36.3038,37.5041,37.5041,166162
2019-01-21,37.55,40.3201,36.9243,39.5106,39.5106,117324
2019-01-22,38.7481,40.5158,38.0785,40.1604,40.1604,181414
2019-01-23,39.7893,40.3619,37.0221,38.8028,38.8028,95745
2019-01-24,38.9326,39.0523,38.2152,38.3957,38.3957,123825
2019-01-25,38.3747,40.0431,38.3613,39.0789,39.0789,84882
2019-01-28,38.6764,38.7568,38.4081,38.4741,38.4741,247097
2019-01-29,38.6633,39.6264,37.9561,38.2262,38.2262,87461
2019-01-30,38.4637,39.8823,37.5618,39.2619,39.2619,146168
2019-01-31,39.1614,41.1211,38.319,40.8709,40.8709,89182
2019-02-01,40.1002,41.5143,39.8688,40.7477,40.7477,153800
2019-02-04,40.9517,40.9631,40.2894,40.424,40.424,356673
2019-02-05,40.1782,42.0454,38.2876,40.5055,40.5055,97885
2019-02-06,40.5149,41.9327,39.508,41.9249,41.9249,118788
2019-02-07,41.9664,42.7196,39.2557,39.6771,39.6771,150078
2019-02-08,39.248,40.476,38.8656,40.4107,40.4107,133100
2019-02-11,40.8027,41.2264,37.4855,38.2533,38.2533,159418
2019-02-12,38.3019,38.8182,37.2015,37.9203,37.9203,172325
2019-02-13,37.7352,38.8288,36.4618,36.6477,36.6477,161798
2019-02-14,36.5423,36.8628,34.5103,34.7052,34.7052,209291
2019-02-15,34.7522,35.0185,33.7945,34.2038,34.2038,176274
2019-02-18,34.5731,35.7162,34.367,34.774,34.774,164827
2019-02-19,34.7146,35.0777,34.59,34.8329,34.8329,101957
2019-02-20,35.0128,35.046,31.9932,32.9753,32.9753,217399
2019-02-21,33.0975,33.771,32.3856,33.7496,33.7496,122511
2019-02-22,33.5946,34.008,32.1559,33.9913,33.9913,105449
2019-02-25,33.6839,34.2999,33.4459,34.2176,34.2176,121980
2019-02-26,34.2027,34.8554,34.1696,34.7906,34.7906,189433
2019-02-27,34.6132,35.4266,34.4155,35.4052,35.4052,150646
2019-02-28,35.5574,37.0002,35.3062,36.924,36.924,160179
2019-03-01,37.3712,37.9094,36.4761,37.1416,37.1416,150505
2019-03-04,37.4332,38.4417,37.0212,38.1849,38.1849,349251
2019-03-05,38.2385,40.027,38.1661,39.6657,39.6657,250705
2019-03-06,39.5976,41.7947,39.3363,41.1538,41.1538,140275
2019-03-07,41.1647,42.9259,40.5427,41.9833,41.9833,171660
2019-03-08,42.0463,43.521,41.8882,42.6295,42.6295,119024
2019-03-11,42.3326,42.9158,41.7791,42.4124,42.4124,119303
2019-03-12,42.828,43.8234,42.1146,42.9599,42.9599,258091
2019-03-13,42.6528,44.0498,42.3711,43.8156,43.8156,134706
2019-03-14,44.5753,46.6457,42.9978,43.5867,43.5867,145979
2019-03-15,43.0873,43.6201,42.1145,42.5568,42.5568,118238
2019-03-18,41.5756,46.193,40.6766,44.839,44.839,209924
2019-03-19,45.0335,46.5902,44.6241,46.1842,46.1842,202562
2019-03-20,46.3201,47.2654,45.3094,46.7518,46.7518,223427
2019-03-21,46.0249,47.5613,45.7822,46.9287,46.9287,221878
2019-03-22,47.2315,48.2827,46.2717,47.0739,47.0739,72157
2019-03-25,46.7958,46.8462,45.131,45.1458,45.1458,73927
2019-03-26,45.3197,47.2882,44.4429,46.2074,46.2074,425872
2019-03-27,46.5995,48.1321,45.413,47.1488,47.1488,216019
2019-03-28,47.3891,49.0687,45.5256,48.9984,48.9984,152185
2019-03-29,49.2991,50.6148,47.5964,48.4154,48.4154,336105
2019-04-01,48.6862,50.3209,48.6017,48.9471,48.9471,185171
2019-04-02,48.0733,48.4805,46.1229,46.5613,46.5613,96353
2019-04-03,46.3302,46.4557,43.8242,44.6468,44.6468,147806
2019-04-04,45.1529,46.5054,45.0667,46.2628,46.2628,284372
2019-04-05,46.2999,48.0327,45.9807,47.2679,47.2679,228704
2019-04-08,47.2116,50.4504,46.9151,48.1645,48.1645,163632
2019-04-09,48.3828,48.9826,47.5077,48.8816,48.8816,227616
2019-04-10,49.4686,49.7568,47.0096,47.3993,47.3993,186277
2019-04-11,47.67,48.4721,47.0824,48.441,48.441,82637
2019-04-12,48.433,48.7323,44.6089,45.8484,45.8484,126081
2019-04-15,45.5986,46.5362,45.4267,45.7095,45.7095,206700
2019-04-16,46.5423,47.0073,43.7661,44.7602,44.7602,119587
2019-04-17,45.886,46.1628,44.3392,45.2429,45.2429,205294
2019-04-18,44.5014,46.5304,43.5609,44.9751,44.9751,190846
2019-04-19,44.5601,44.6073,44.1015,44.2422,44.2422,103979
2019-04-22,43.7044,45.8736,43.1905,44.715,44.715,168409
2019-04-23,45.5869,45.8684,43.4417,43.64,43.64,184159
2019-04-24,43.616,43.8856,42.8855,43.4874,43.4874,79817
2019-04-25,43.3054,44.9491,43.287,44.1002,44.1002,108314
2019-04-26,44.2207,44.7438,41.8421,42.6277,42.6277,120699
2019-04-29,42.9488,43.9472,42.0728,43.7673,43.7673,192598
2019-04-30,44.5387,44.9215,42.7592,43.5654,43.5654,117622
2019-05-01,42.8469,46.6293,42.652,46.2117,46.2117,185161
2019-05-02,46.0854,46.7271,46.0602,46.6183,46.6183,153988
2019-05-03,46.869,47.9365,46.4805,46.8617,46.8617,220156
2019-05-06,47.0289,47.4148,45.5422,47.056,47.056,131811
2019-05-07,47.0132,47.3524,45.0791,45.2523,45.2523,108159
2019-05-08,45.4876,46.4159,44.7814,45.9778,45.9778,206863
2019-05-09,46.9885,47.1188,42.9589,43.4479,43.4479,284638
2019-05-10,43.7683,43.985,41.2474,42.3965,42.3965,180861
2019-05-13,42.204,43.2867,39.2466,40.6482,40.6482,170956
2019-05-14,40.5393,40.6708,40.2594,40.5774,40.5774,174151
2019-05-15,40.2296,41.9441,39.7514,41.2068,41.2068,194519
2019-05-16,41.2033,41.7598,39.8017,41.309,41.309,142441
2019-05-17,41.3849,42.2624,39.9337,40.8126,40.8126,134143
2019-05-20,41.9391,42.5778,40.7198,41.0784,41.0784,120893
2019-05-21,40.4044,41.4141,39.8734,41.3078,41.3078,122249
2019-05-22,41.1309,42.6196,40.0112,42.4618,42.4618,106173
2019-05-23,42.227,44.0607,42.0802,42.9863,42.9863,79218
2019-05-24,43.3734,44.3398,42.38,43.2247,43.2247,155621
2019-05-27,43.0855,45.9355,42.4509,44.4268,44.4268,275275
2019-05-28,43.7844,44.2696,42.7709,43.3821,43.3821,98220
2019-05-29,43.1942,43.4529,41.4927,42.8891,42.8891,294561
2019-05-30,42.4724,42.8381,42.2857,42.2956,42.2956,267758
2019-05-31,43.0152,43.8058,41.5566,41.8519,41.8519,201433
2019-06-03,41.6023,42.4668,40.7084,41.5297,41.5297,113825
2019-06-04,40.8243,41.1154,40.4688,40.5422,40.5422,178755
2019-06-05,41.0162,41.8808,38.9658,39.2868,39.2868,265181
2019-06-06,39.3844,40.9605,38.9738,39.7528,39.7528,256700
2019-06-07,39.98,40.7672,39.2766,39.5884,39.5884,112814
2019-06-10,39.547,39.855,38.0689,38.3936,38.3936,134216
2019-06-11,38.8355,39.4618,37.9113,38.2864,38.2864,197123
2019-06-12,38.2238,38.3779,37.6877,37.8136,37.8136,190710
2019-06-13,37.9005,39.6153,37.1118,39.5419,39.5419,167155
2019-06-14,39.7624,40.0061,39.5582,39.9976,39.9976,189965
2019-06-17,39.8634,40.215,38.7554,39.5612,39.5612,145382
2019-06-18,38.8259,41.9056,37.3127,40.8554,40.8554,199905
2019-06-19,40.8993,41.5141,39.9805,40.0195,40.0195,215602
2019-06-20,39.9026,40.3587,39.2552,39.5715,39.5715,146646
2019-06-21,39.2034,41.8611,38.5923,41.0485,41.0485,114518
2019-06-24,41.5386,41.9317,41.0845,41.7316,41.7316,309243
2019-06-25,41.5651,42.0466,38.637,39.1343,39.1343,267521
2019-06-26,39.364,40.0045,39.2852,39.8532,39.8532,97445
2019-06-27,39.501,41.3599,39.1465,40.5419,40.5419,253051
2019-06-28,40.8228,43.4195,40.7699,42.6935,42.6935,224628
2019-07-01,42.6361,42.9035,40.5556,41.2082,41.2082,194379
2019-07-02,41.2691,42.9086,41.2617,42.058,42.058,140127
2019-07-03,42.1913,43.3895,42.1497,43.3484,43.3484,178404
2019-07-05,43.6137,43.9849,42.6684,43.5084,43.5084,284697
2019-07-08,43.7619,45.2855,43.0448,43.1788,43.1788,534518
2019-07-09,44.386,45.6425,41.6747,42.0854,42.0854,153699
2019-07-10,42.6295,44.1532,42.4237,43.4837,43.4837,202138
2019-07-11,42.8414,44.9044,42.6283,44.2026,44.2026,174505
2019-07-12,44.2759,45.5726,42.7128,43.831,43.831,251166
2019-07-15,44.4041,44.4868,42.8941,43.3227,43.3227,199148
2019-07-16,43.2754,44.6482,42.2832,43.9283,43.9283,174081
2019-07-17,43.973,45.0968,42.4247,43.1413,43.1413,86993
2019-07-18,43.5153,45.034,43.4447,44.2355,44.2355,90455
2019-07-19,43.4738,46.3598,43.0482,46.2105,46.2105,155094
2019-07-22,46.4395,48.3704,44.8712,47.5756,47.5756,165189
2019-07-23,48.7526,49.0821,46.8446,47.0982,47.0982,105123
2019-07-24,47.2783,49.345,47.1741,48.3689,48.3689,199296
2019-07-25,48.7469,50.1713,48.6132,49.5907,49.5907,271282
