Date,Open,High,Low,Close,Adjusted_close,Volume
2018-10-02,45.3124,45.5706,45.2772,45.522,45.522,173222
2018-10-03,45.0929,45.1116,44.0775,44.9934,44.9934,113557
2018-10-04,44.8484,46.0867,44.2684,45.9243,45.9243,141859
2018-10-05,45.5769,46.4789,45.3804,46.3473,46.3473,143471
2018-10-08,46.0422,47.1387,45.9413,47.0072,47.0072,152217
2018-10-09,46.7645,47.2787,46.7196,46.8208,46.8208,165680
2018-10-10,46.919,48.0274,46.3766,46.6535,46.6535,119142
2018-10-11,46.735,46.9636,46.2175,46.567,46.567,78065
2018-10-12,46.0966,46.1643,42.9025,43.0717,43.0717,315611
2018-10-15,42.7939,43.5603,42.5958,43.474,43.474,266957
2018-10-16,43.2967,43.7885,42.1953,42.3062,42.3062,155848
2018-10-17,42.0755,43.2527,41.9141,42.8144,42.8144,75840
2018-10-18,42.8404,45.103,42.7528,44.8173,44.8173,219125
2018-10-19,45.1796,45.83,44.202,44.4977,44.4977,134067
2018-10-22,43.9126,44.4893,43.447,44.3495,44.3495,190583
2018-10-23,45.1214,45.8311,43.1756,44.1176,44.1176,184097
2018-10-24,44.3654,45.0898,43.1661,43.5153,43.5153,78928
2018-10-25,43.2538,45.4516,43.0085,45.1586,45.1586,191784
2018-10-26,45.1718,45.4698,44.9049,45.0382,45.0382,134753
2018-10-29,44.428,44.8104,43.9866,44.1544,44.1544,133716
2018-10-30,44.7777,44.972,43.4458,44.1365,44.1365,187983
2018-10-31,44.6756,45.9482,43.0623,43.8801,43.8801,119614
2018-11-01,43.1732,44.6858,42.239,44.0473,44.0473,164027
2018-11-02,43.9804,44.3884,42.8672,43.4047,43.4047,349601
2018-11-05,42.7686,43.474,42.2989,43.184,43.184,125047
2018-11-06,42.9225,43.4124,42.0637,42.3197,42.3197,115396
2018-11-07,42.0324,42.0911,40.8659,41.0682,41.0682,110727
2018-11-08,40.8285,41.2201,40.5053,41.1958,41.1958,66034
2018-11-09,41.7422,41.9006,41.7095,41.801,41.801,155644
2018-11-12,42.0103,42.9867,41.9623,42.4599,42.4599,260772
2018-11-13,42.3029,43.1165,42.0327,43.1086,43.1086,204282
2018-11-14,43.0174,43.2892,42.7437,43.2789,43.2789,257787
2018-11-15,43.1276,44.2471,43.0777,43.6527,43.6527,334684
2018-11-16,43.7542,44.3671,42.3611,43.0562,43.0562,285771
2018-11-19,43.1907,44.2208,42.6228,44.069,44.069,217295
2018-11-20,44.0738,45.0475,43.5788,44.934,44.934,135591
2018-11-21,45.3114,45.5686,44.9233,45.1574,45.1574,92032
2018-11-22,45.3113,45.4233,44.099,44.801,44.801,178941
2018-11-23,44.3667,44.6753,44.1369,44.6496,44.6496,423485
2018-11-26,45.1632,45.5646,42.6374,43.0565,43.0565,88319
2018-11-27,43.2891,43.8089,41.6021,42.3518,42.3518,147375
2018-11-28,42.9427,43.379,42.3169,42.3633,42.3633,152317
2018-11-29,42.4997,43.0159,41.6697,42.1921,42.1921,114820
2018-11-30,41.3715,44.2297,40.9237,43.982,43.982,195082
2018-12-03,43.9177,44.4492,42.637,42.9687,42.9687,146956
2018-12-04,43.2451,43.5486,41.1662,41.5938,41.5938,96985
2018-12-05,41.4855,43.1177,40.7446,43.0487,43.0487,162957
2018-12-06,43.1064,43.4085,42.6313,43.301,43.301,180554
2018-12-07,42.9011,43.37,41.5927,42.0795,42.0795,126619
2018-12-10,42.3917,42.5732,41.4082,42.0057,42.0057,102609
2018-12-11,41.6699,41.7836,40.2874,40.75,40.75,177577
2018-12-12,40.548,42.0315,40.344,41.9737,41.9737,149594
2018-12-13,41.5388,43.5412,40.5287,42.8647,42.8647,128888
2018-12-14,42.739,42.8778,41.9199,41.9602,41.9602,140418
2018-12-17,41.8855,41.9725,41.701,41.9218,41.9218,275944
2018-12-18,41.5781,41.7689,40.3247,41.1567,41.1567,134222
2018-12-19,41.0805,41.9708,40.1396,41.0181,41.0181,215167
2018-12-20,40.9999,41.7923,40.4729,40.7482,40.7482,127055
2018-12-21,40.9681,41.1677,39.9256,40.2647,40.2647,160331
2018-12-24,40.8329,40.9197,38.8788,39.4244,39.4244,94582
2018-12-26,39.5421,39.6777,38.567,38.627,38.627,162278
2018-12-27,38.3827,40.205,38.1811,39.9864,39.9864,208534
2018-12-28,40.1541,40.2236,38.8321,39.2704,39.2704,130106
2018-12-31,39.5757,40.2545,38.5553,38.5915,38.5915,267923
2019-01-02,38.1927,39.1078,38.1715,38.7016,38.7016,72635
2019-01-03,38.9301,39.5657,37.2162,38.1333,38.1333,136299
2019-01-04,38.3096,38.5534,37.0588,37.6517,37.6517,155109
2019-01-07,37.6072,38.9078,36.7066,38.0766,38.0766,186599
2019-01-08,38.0831,38.8384,37.4608,38.6648,38.6648,113996
2019-01-09,38.8956,40.3081,38.5874,40.0506,40.0506,178156
2019-01-10,40.4135,41.1204,39.9612,39.9954,39.9954,146022
2019-01-11,39.5329,39.879,38.7789,39.4155,39.4155,105293
2019-01-14,39.3975,39.6103,38.1612,38.3239,38.3239,162480
2019-01-15,38.5074,39.8163,38.2669,39.7296,39.7296,200577
2019-01-16,39.7494,39.8717,38.9373,38.9425,38.9425,107738
2019-01-17,38.7241,39.2005,37.8247,38.272,38.272,207448
2019-01-18,38.4647,39.1864,37.9225,38.1062,38.1062,162493
2019-01-21,38.2398,38.5126,35.9798,36.433,36.433,117927
2019-01-22,36.1951,36.7187,35.8114,36.514,36.514,136999
2019-01-23,36.5944,37.0907,34.9767,35.1708,35.1708,108502
2019-01-24,34.939,36.2035,34.8154,35.1873,35.1873,181214
2019-01-25,35.0363,35.4294,33.872,34.6697,34.6697,248726
2019-01-28,34.6943,35.4898,34.6156,35.3388,35.3388,156982
2019-01-29,35.642,36.4028,35.3943,35.6322,35.6322,223473
2019-01-30,35.9285,36.1775,35.6399,35.7505,35.7505,277850
2019-01-31,35.9002,36.7714,35.8719,36.5322,36.5322,112622
2019-02-01,36.924,37.3244,34.2641,34.9831,34.9831,87760
2019-02-04,35.0562,35.3139,34.4811,35.1635,35.1635,180414
2019-02-05,34.7651,35.4055,34.3259,35.0156,35.0156,184117
2019-02-06,34.7927,35.7624,33.9278,35.6422,35.6422,96344
2019-02-07,35.3612,37.7021,35.1795,36.3494,36.3494,97302
2019-02-08,36.9171,37.8008,36.7573,37.5233,37.5233,126643
2019-02-11,37.9352,38.237,37.8072,37.8198,37.8198,367246
2019-02-12,37.6554,38.4327,37.5201,38.2783,38.2783,167719
2019-02-13,38.8321,38.8782,37.3332,37.7993,37.7993,293621
2019-02-14,37.7062,39.113,37.2638,38.5583,38.5583,427815
2019-02-15,39.1191,39.1701,37.833,38.3966,38.3966,107832
2019-02-18,38.5912,40.3424,38.2382,39.6985,39.6985,178801
2019-02-19,40.0127,40.2376,39.0515,39.3032,39.3032,183066
2019-02-20,39.1309,40.3823,38.8889,40.2636,40.2636,126225
2019-02-21,40.4551,41.8188,40.218,40.7906,40.7906,191529
2019-02-22,41.1702,42.507,40.9337,41.457,41.457,291505
2019-02-25,40.1919,40.3433,39.0068,39.8559,39.8559,288136
2019-02-26,39.6616,40.6764,39.2476,40.4593,40.4593,282790
2019-02-27,40.5018,40.8632,39.2644,39.8062,39.8062,312135
2019-02-28,39.8932,41.5492,39.7021,41.3979,41.3979,114544
2019-03-01,41.3131,42.1287,41.3077,41.9664,41.9664,131889
2019-03-04,42.4196,43.2566,41.7153,42.9816,42.9816,103139
2019-03-05,42.474,43.1852,42.0456,42.0795,42.0795,151323
2019-03-06,42.2813,42.6876,41.5454,41.971,41.971,136764
2019-03-07,42.2886,42.5681,41.0028,41.4199,41.4199,137667
2019-03-08,41.4886,41.7791,41.0055,41.261,41.261,143502
2019-03-11,40.6129,41.2431,40.1968,40.3293,40.3293,110074
2019-03-12,40.4512,40.9869,38.6564,39.1335,39.1335,221569
2019-03-13,39.1115,39.354,38.2612,38.7672,38.7672,215175
2019-03-14,38.37,39.2528,38.2302,39.1825,39.1825,164958
2019-03-15,38.7551,39.5673,37.4729,39.4071,39.4071,254285
2019-03-18,39.8944,40.3566,39.0075,39.7445,39.7445,57530
2019-03-19,40.0543,40.2974,38.5212,39.0702,39.0702,101229
2019-03-20,39.3753,39.5376,37.9375,38.4041,38.4041,212198
2019-03-21,38.6511,38.9972,38.258,38.6067,38.6067,157437
2019-03-22,38.3308,38.926,37.7665,38.8574,38.8574,338596
2019-03-25,38.8323,39.3921,36.987,37.054,37.054,86562
2019-03-26,37.3454,37.5782,37.1715,37.3447,37.3447,90155
2019-03-27,37.0421,37.6312,35.6048,36.945,36.945,265314
2019-03-28,37.057,37.2476,35.0474,35.9671,35.9671,139102
2019-03-29,35.951,35.9798,35.0533,35.6256,35.6256,129261
2019-04-01,35.7355,35.8956,34.8393,35.1333,35.1333,106646
2019-04-02,35.339,36.9413,34.9786,36.6527,36.6527,111347
2019-04-03,37.0821,37.251,35.6053,35.8427,35.8427,165778
2019-04-04,35.8225,36.7207,35.7551,36.444,36.444,222816
2019-04-05,36.1724,36.8,36.0813,36.2292,36.2292,280259
2019-04-08,36.3815,36.6615,36.3048,36.5358,36.5358,156854
2019-04-09,36.4722,36.6267,35.8046,35.9076,35.9076,116511
2019-04-10,35.7813,35.9845,35.4875,35.5128,35.5128,141276
2019-04-11,36.0038,37.0257,35.9581,36.229,36.229,156375
2019-04-12,36.2468,36.3529,35.4888,35.5054,35.5054,124812
2019-04-15,35.4921,35.8803,34.399,34.7608,34.7608,290077
2019-04-16,35.0156,35.0183,34.1987,34.3106,34.3106,130876
2019-04-17,34.0559,34.5923,33.9221,34.4586,34.4586,139335
2019-04-18,34.3106,35.0045,34.1383,34.588,34.588,228373
2019-04-19,35.1876,35.4179,34.1476,34.1707,34.1707,173294
2019-04-22,34.2114,34.9709,34.1984,34.3704,34.3704,124307
2019-04-23,34.7757,34.9072,33.8744,34.3224,34.3224,264723
2019-04-24,34.3465,34.8056,33.8201,34.268,34.268,225825
2019-04-25,34.3851,34.8178,33.1833,33.333,33.333,213725
2019-04-26,33.4677,34.4012,33.2381,34.1201,34.1201,67344
2019-04-29,34.0898,36.4875,33.7994,36.3223,36.3223,194907
2019-04-30,36.5693,37.8762,36.5262,37.5814,37.5814,221479
2019-05-01,38.0692,38.6319,37.6652,38.4236,38.4236,107774
2019-05-02,38.2083,38.6381,37.8451,37.9167,37.9167,131319
2019-05-03,37.984,39.468,37.6993,38.8416,38.8416,140017
2019-05-06,38.3423,39.5205,38.0465,39.3948,39.3948,68357
2019-05-07,39.4553,39.7987,37.4778,38.1528,38.1528,167595
2019-05-08,37.9754,38.3135,37.4137,37.8502,37.8502,245521
2019-05-09,37.4394,39.4914,37.059,38.7985,38.7985,83833
2019-05-10,39.1801,39.7072,37.7862,37.9783,37.9783,115698
2019-05-13,38.0697,38.889,37.3915,38.2659,38.2659,134727
2019-05-14,38.0725,39.0371,36.5851,37.1446,37.1446,204367
2019-05-15,36.8773,37.3636,36.4428,36.5018,36.5018,233920
2019-05-16,36.1466,36.7702,36.022,36.6273,36.6273,80216
2019-05-17,36.674,36.8251,35.9394,36.1596,36.1596,299831
2019-05-20,36.3313,36.7563,35.1143,35.298,35.298,201074
2019-05-21,35.228,35.868,35.1262,35.6089,35.6089,122894
2019-05-22,35.9151,36.4431,34.161,34.4935,34.4935,160770
2019-05-23,34.4019,35.2381,33.5748,34.8061,34.8061,265113
2019-05-24,34.873,34.8958,34.3998,34.5641,34.5641,163471
2019-05-27,34.3488,34.6583,34.2082,34.4226,34.4226,124796
2019-05-28,34.2722,36.2564,33.4449,35.9843,35.9843,156914
2019-05-29,35.8779,36.5217,35.4382,35.5438,35.5438,94007
2019-05-30,35.4419,35.9729,35.3859,35.9584,35.9584,145882
2019-05-31,36.0851,36.3893,35.8139,35.8502,35.8502,131356
2019-06-03,35.8978,36.1862,35.7445,36.1146,36.1146,144527
2019-06-04,36.294,36.4666,35.361,36.2738,36.2738,97764
2019-06-05,36.8876,37.2688,36.1209,36.4163,36.4163,287914
2019-06-06,36.4668,37.2709,35.6063,36.7192,36.7192,98776
2019-06-07,36.5893,37.3714,35.8914,37.3304,37.3304,189185
2019-06-10,37.4095,38.1184,36.9128,38.0586,38.0586,137591
2019-06-11,38.1982,38.3132,37.2957,37.9029,37.9029,260802
2019-06-12,38.2909,38.8849,37.0904,37.5804,37.5804,126518
2019-06-13,37.7787,39.6155,37.3705,39.5362,39.5362,210646
2019-06-14,39.4839,39.617,39.4273,39.532,39.532,221391
2019-06-17,39.0838,40.4149,38.8507,40.1292,40.1292,308268
2019-06-18,40.2046,40.4055,39.3898,39.7425,39.7425,160224
2019-06-19,39.4148,41.2047,39.2326,40.6892,40.6892,176582
2019-06-20,40.7903,42.6437,40.4086,41.8087,41.8087,122824
2019-06-21,42.2553,42.3243,41.6184,41.8183,41.8183,127312
2019-06-24,41.2942,42.1062,40.6708,41.7312,41.7312,120802
2019-06-25,42.2825,42.8961,41.9612,42.3459,42.3459,115016
2019-06-26,42.8177,43.0461,40.6735,41.0863,41.0863,134353
2019-06-27,41.012,41.1001,40.8263,41.0803,41.0803,160438
2019-06-28,40.6081,42.1775,39.4192,41.4316,41.4316,209402
2019-07-01,41.7237,42.1032,40.2908,40.4061,40.4061,130092
2019-07-02,40.7013,41.8333,40.1872,41.539,41.539,212695
2019-07-03,41.4932,41.669,41.1312,41.6138,41.6138,109875
2019-07-05,42.0904,43.096,41.2361,41.3016,41.3016,137747
2019-07-08,40.867,42.2318,39.97,42.0065,42.0065,153950
2019-07-09,41.6596,42.3427,41.0278,42.3179,42.3179,135999
2019-07-10,41.9204,44.0532,41.6755,43.5022,43.5022,156637
2019-07-11,43.539,43.6293,43.1822,43.5013,43.5013,98135
2019-07-12,43.1143,43.4075,42.6786,42.8317,42.8317,234122
2019-07-15,43.1802,43.9106,42.3485,42.5083,42.5083,108243
2019-07-16,42.2735,45.4658,41.9975,44.2856,44.2856,174103
2019-07-17,44.1902,44.6373,43.4,43.7586,43.7586,254796
2019-07-18,44.4618,44.7305,42.2167,42.3544,42.3544,156724
2019-07-19,42.1524,42.7386,41.9774,42.6807,42.6807,473191
2019-07-22,42.539,42.7341,41.3353,42.1515,42.1515,154240
2019-07-23,41.6496,42.0096,41.5921,41.9779,41.9779,136700
2019-07-24,41.9078,42.7516,41.7279,42.3585,42.3585,190485
2019-07-25,42.683,42.8134,41.902,41.938,41.938,137962
